nflId,height,weight,birthDate,collegeName,position,displayName,corrected_birthDate,Age
53538,6-2,202,,Louisville,WR,Dez Fitzpatrick,1995-02-19,29
53539,6-5,310,,Cincinnati,T,James Hudson,1999-05-13,25
53540,6-3,280,,Tulane,DE,Cam Sample,1999-09-20,25
53541,6-1,195,,Southern California,WR,Amon-Ra St. Brown,1999-10-24,25
53542,6-1,245,,Purdue,ILB,Derrick Barnes,1974-09-11,50
53543,6-3,300,,Stanford,C,Drew Dalman,1998-10-15,26
53545,6-7,255,,Northern Iowa,OLB,Elerson Smith,1998-07-17,26
53547,6-4,235,,Duke,DE,Chris Rumph,1998-10-19,26
53549,6-0,246,,Oklahoma,RB,Rhamondre Stevenson,1998-02-23,26
53551,6-3,346,,Louisiana State,NT,Tyler Shelvin,1998-07-22,26
53552,5-11,195,,Texas Tech,CB,Zech McPhearson,1998-03-21,26
53553,6-6,256,,Boise State,TE,John Bates,1997-11-06,27
53554,6-1,195,,California,FS,Camryn Bynum,1998-07-19,26
53555,6-1,207,,Oklahoma State,RB,Chuba Hubbard,1999-06-11,25
53556,6-3,235,,Southern Methodist,TE,Kylen Granson,1998-03-27,26
53557,6-5,315,,Texas A&amp;M,T,Dan Moore,1998-09-28,26
53558,5-9,174,,North Texas,WR,Jaelon Darden,1999-01-14,25
53559,6-2,195,,Central Arkansas,CB,Robert Rochell,1998-04-26,26
53560,6-0,190,,Oklahoma State,WR,Tylan Wallace,1995-02-26,29
53561,6-2,300,,Ohio State,DT,Tommy Togiai,1999-09-19,25
53564,6-5,270,,Pittsburgh,OLB,Rashad Weaver,1997-11-10,27
53565,5-11,191,,Florida,CB,Marco Wilson,1999-03-03,25
53568,6-4,274,,East Carolina,T,D'Ante Smith,1998-06-08,26
53571,6-5,305,,Mississippi,G,Royce Newman,1997-08-17,27
53574,6-6,258,,Ohio State,TE,Luke Farrell,1997-10-14,27
53575,6-1,220,,Auburn,ILB,Jamien Sherwood,2000-01-12,24
53576,6-3,245,,Miami,TE,Brevin Jordan,2000-07-16,24
53577,6-4,285,,Texas,DE,Ta'Quon Graham,1998-12-01,26
53579,5-11,191,,Memphis,RB,Kenneth Gainwell,1999-03-14,25
53580,6-6,332,,Missouri,T,Larry Borom,1999-03-30,25
53581,6-1,205,,Texas,SS,Caden Sterns,1999-11-02,25
53582,6-1,217,,West Virginia,OLB,Tony Fields,1999-06-18,25
53583,5-10,190,,Duke,CB,Michael Carter,1999-05-07,25
53584,6-5,315,,Western Michigan,T,Jaylon Moore,1998-01-09,26
53585,6-7,293,,Wisconsin,DE,Isaiahh Loudermilk,1997-10-10,27
53586,6-1,179,,Iowa,WR,Ihmir Smith-Marsette,1996-06-09,28
53587,6-3,305,,Iowa,DT,Daviyon Nixon,1998-12-13,26
53588,6-6,300,,Nebraska,G,Brenden Jaimes,1999-05-28,25
53589,6-1,195,,Ohio State,CB,Shaun Wade,1998-09-16,26
53590,6-8,315,,"Miami, O.",T,Tommy Doyle,1998-05-06,26
53591,6-4,240,,Duke,TE,Noah Gray,1999-04-30,25
53592,6-0,200,,Cincinnati,FS,Darrick Forrest,1999-05-22,25
53595,6-3,195,,Washington,CB,Keith Taylor,1964-12-21,60
53596,6-0,195,,Illinois,CB,Nate Hobbs,1999-06-24,25
53599,6-2,230,,Texas Christian,OLB,Garret Wallow,1999-01-25,25
53601,5-11,202,,Oregon,CB,Deommodore Lenoir,1999-10-06,25
53602,6-5,340,,Florida,NT,Tedarrell Slaton,1997-10-03,27
53604,6-1,205,,Pittsburgh,SS,Jason Pinnock,1999-06-30,25
53607,5-11,190,,Appalachian State,CB,Shemar Jean-Charles,1998-06-20,26
53608,6-4,227,,Stanford,WR,Simi Fehoko,1997-10-14,27
53609,6-1,215,,Southern California,SS,Talanoa Hufanga,2000-02-01,24
53611,6-4,268,,Notre Dame,OLB,Adetokunbo Ogundeji,1998-10-09,26
53612,5-9,195,,Boise State,RB,Avery Williams,1998-07-15,26
53615,6-4,215,,Florida State,ILB,Hamsah Nasirildeen,1999-01-23,25
53616,6-1,200,,Arizona State,WR,Frank Darby,1994-11-22,30
53617,5-11,198,,Missouri,FS,Joshuah Bledsoe,1998-12-30,26
53618,6-3,305,,Southern California,DT,Marlon Tuipulotu,1999-05-31,25
53619,6-3,330,,Georgia,C,Trey Hill,2000-01-23,24
53620,6-2,260,,Coastal Carolina,DE,Tarron Jackson,1998-06-22,26
53621,6-5,355,,Kentucky,DT,Quinton Bohanna,1999-03-16,25
53623,5-11,221,,Louisiana-Lafayette,RB,Elijah Mitchell,1998-05-02,26
53624,6-2,318,,Arizona,DT,Roy Lopez,1997-08-07,27
53625,6-1,218,,Arizona,RB,Gary Brightwell,1999-02-28,25
53629,5-11,178,,Kentucky,CB,Brandin Echols,1997-10-16,27
53631,5-11,216,,Michigan,RB,Chris Evans,1997-03-23,27
53633,5-10,190,,South Carolina,WR,Shi Smith,1998-10-26,26
53635,6-7,305,,Kentucky,T,Landon Young,1997-08-21,27
53637,6-7,332,,Florida,T,Stone Forsythe,1997-12-29,27
53638,6-2,220,,Georgia Tech,WR,Jalen Camp,1998-07-10,26
53639,6-3,265,,Duke,OLB,Victor Dimukeje,1999-11-18,25
53640,5-9,185,,UCLA,RB,Demetric Felton,1998-07-16,26
53641,6-1,195,,Pittsburgh,SS,Damar Hamlin,1998-03-24,26
53642,5-11,197,,Wisconsin,CB,Rachad Wildgoose,2000-06-20,24
53643,6-5,312,,Wisconsin,G,Cole Van Lanen,1998-04-23,26
53645,6-3,232,,Miami,OLB,Quincy Roche,1998-02-10,26
53646,5-9,212,,Virginia Tech,RB,Khalil Herbert,1998-04-21,26
53647,6-3,235,,Texas,QB,Sam Ehlinger,1999-04-11,25
53649,6-1,224,,Boston College,ILB,Isaiah McDuffie,1999-07-21,25
53655,6-6,325,,Tennessee,G,Trey Smith,1999-06-16,25
53656,6-4,205,,South Carolina,FS,Israel Mukuamu,1999-11-28,25
53658,6-5,205,,"Charleston, W. Va.",WR,Mike Strachan,1989-08-25,35
53659,6-3,305,,Pittsburgh,C,Jimmy Morrissey,1998-06-09,26
53660,6-6,315,,Massachusetts,T,Larnel Coleman,1998-06-22,26
53661,6-5,280,,Kentucky,DT,Phil Hoskins,1997-01-02,27
53663,6-2,251,,Tulane,OLB,Patrick Johnson,1998-01-10,26
53665,6-5,315,,Texas Tech,G,Jack Anderson,1998-10-12,26
53667,6-6,330,,Nebraska,G,Matt Farniok,1997-09-26,27
53668,6-4,257,,Ohio State,OLB,Jonathon Cooper,1998-01-08,26
53669,6-4,248,,Baylor,DE,William Bradley-King,1997-12-22,27
53674,6-0,180,,Oklahoma,FS,Tre Norwood,1999-04-19,25
53675,6-3,252,,Penn State,DE,Shaka Toney,1998-01-07,26
53677,6-6,306,,Penn State,G,Will Fries,1998-04-04,26
53678,6-3,220,,Notre Dame,WR,Ben Skowronek,1988-03-12,36
53679,6-4,340,,Brigham Young,NT,Khyiris Tonga,1996-07-07,28
53685,5-11,215,,Mississippi State,RB,Kylin Hill,1998-08-18,26
53687,6-1,190,,Brigham Young,WR,Dax Milne,1999-06-23,25
53703,6-0,220,,Duke,RB,Deon Jackson,1995-12-21,29
53707,6-1,202,,Southern Mississippi,WR,Tim Jones,1998-05-15,26
53712,6-2,282,,Rutgers,DT,Michael Dwumfour,1998-01-01,26
53715,6-4,240,,Mississippi,TE,Kenny Yeboah,1998-10-30,26
53716,6-2,225,,Illinois,OLB,Milo Eifler,1998-02-13,26
53727,6-9,310,,Duke,T,Devery Hamilton,1998-04-19,26
53732,5-9,205,,Pittsburgh,WR,D.J. Turner,1997-01-18,27
53739,6-5,215,,Minn. State-Mankato,TE,Shane Zylstra,1996-11-16,28
53746,6-0,220,,Alabama-Birmingham,RB,Spencer Brown,1998-02-28,26
53819,5-8,178,,Texas Christian,FS,Ar'Darius Washington,1999-11-02,25
53854,6-1,190,,Notre Dame,CB,Nick McCloud,1998-07-09,26
53855,6-4,251,,Bowling Green,TE,Quintin Morris,1999-01-21,25
53861,6-5,330,,Middle Tennessee,G,Robert Jones,1999-01-28,25
53868,6-6,315,,Iowa,T,Alaric Jackson,1998-07-14,26
53883,5-10,195,,Nebraska,CB,Dicaprio Bootle,1997-09-17,27
53887,6-3,277,,Georgia,DE,Malik Herring,1997-11-09,27
53894,6-5,311,,Florida State,DT,Marvin Wilson,1998-09-05,26
53896,6-0,244,,Louisiana State,FB,Tory Carter,1999-03-16,25
53897,6-5,244,,Alabama,TE,Miller Forristall,1998-03-11,26
53900,6-4,340,,Michigan State,DT,Naquan Jones,1998-02-05,26
53932,6-0,245,,South Carolina,FB,Adam Prentice,1997-01-16,27
53941,6-5,315,,Buffalo,T,Kayode Awosika,1998-10-27,26
53946,6-4,260,,Nebraska,TE,Jack Stoll,1998-01-28,26
53953,5-11,198,,Arkansas,CB,Jerry Jacobs,1997-09-26,27
53957,5-11,178,,Kansas State,CB,A.J. Parker,1998-02-15,26
53959,6-4,255,,Notre Dame,TE,Brock Wright,1998-11-27,26
54003,5-11,190,,Tennessee,CB,Bryce Thompson,1999-09-20,25
54006,6-6,330,,California,T,Jake Curhan,1998-02-09,26
54023,5-10,180,,South Dakota State,WR,Cade Johnson,1998-04-10,26
54038,6-6,245,,Arkansas,TE,Feleipe Franks,1997-12-22,27
54042,5-10,229,,Ball State,RB,Caleb Huntley,1998-09-15,26
54044,6-4,260,,Mississippi State,OLB,Kobe Jones,1998-05-10,26
54428,5-11,180,,Florida International,WR,Maurice Alexander,1991-02-16,33
54466,6-5,275,,Georgia,OLB,Travon Walker,2000-12-18,24
54467,6-6,265,,Michigan,DE,Aidan Hutchinson,2000-08-09,24
54468,6-1,195,,Louisiana State,CB,Derek Stingley,2001-06-20,23
54469,6-3,200,,Cincinnati,CB,Ahmad Gardner,2000-08-31,24
54470,6-5,250,,Oregon,OLB,Kayvon Thibodeaux,2000-12-15,24
54471,6-4,320,,North Carolina State,T,Ikem Ekwonu,2000-10-31,24
54472,6-7,360,,Alabama,T,Evan Neal,2000-09-19,24
54473,6-5,210,,Southern California,WR,Drake London,2001-07-24,23
54474,6-5,310,,Mississippi State,T,Charles Cross,2000-11-25,24
54475,6-0,192,,Ohio State,WR,Garrett Wilson,2000-07-22,24
54476,6-1,185,,Ohio State,WR,Chris Olave,2000-06-27,24
54478,6-6,340,,Georgia,DT,Jordan Davis,2000-01-12,24
54479,6-4,220,,Notre Dame,SS,Kyle Hamilton,2001-03-16,23
54480,6-4,325,,Texas A&amp;M,G,Kenyon Green,2001-03-15,23
54481,5-11,182,,Penn State,WR,Jahan Dotson,2000-03-22,24
54482,6-3,305,,Boston College,G,Zion Johnson,1999-11-18,25
54483,6-3,225,,Arkansas,WR,Treylon Burks,2000-03-23,24
54485,6-3,220,,Pittsburgh,QB,Kenny Pickett,1998-06-06,26
54486,5-11,195,,Washington,CB,Trent McDuffie,2000-09-13,24
54487,6-4,240,,Georgia,ILB,Quay Walker,2000-05-08,24
54488,6-2,196,,Florida,CB,Kaiir Elam,2001-05-05,23
54489,6-6,332,,Tulsa,T,Tyler Smith,2001-04-03,23
54490,6-3,290,,Iowa,C,Tyler Linderbaum,2000-04-07,24
54491,6-4,260,,Florida State,OLB,Jermaine Johnson,1999-01-07,25
54492,6-3,235,,Utah,ILB,Devin Lloyd,1998-09-30,26
54493,6-3,315,,Georgia,DE,Devonte Wyatt,1998-03-31,26
54494,6-6,301,,Chattanooga,G,Cole Strange,1998-07-31,26
54495,6-4,275,,Purdue,DE,George Karlaftis,2001-04-03,23
54496,6-0,192,,Michigan,FS,Dax Hill,2000-09-29,24
54497,6-1,200,,Georgia,FS,Lewis Cine,1999-10-05,25
54498,6-6,275,,Houston,DE,Logan Hall,2000-04-22,24
54499,6-5,208,,North Dakota State,WR,Christian Watson,1999-05-12,25
54500,6-0,188,,Auburn,CB,Roger McCreary,2000-02-10,24
54501,6-1,220,,Iowa State,RB,Breece Hall,2001-05-31,23
54502,6-0,200,,Baylor,FS,Jalen Pitre,1999-06-03,25
54503,6-3,256,,Penn State,OLB,Arnold Ebiketie,1999-01-23,25
54504,6-0,195,,Washington,CB,Kyler Gordon,1999-12-17,25
54505,6-4,265,,Minnesota,OLB,Boye Mafe,1998-11-30,26
54506,5-10,210,,Michigan State,RB,Kenneth Walker,1994-04-01,30
54508,5-11,185,,Kentucky,WR,Wan'Dale Robinson,2001-01-05,23
54511,6-3,278,,Kentucky,DE,Josh Paschal,1999-12-17,25
54512,6-4,312,,Alabama,DT,Phidarian Mathis,1998-04-26,26
54513,6-1,202,,Penn State,SS,Jaquan Brisker,1999-04-20,25
54514,6-0,195,,Tennessee,CB,Alontae Taylor,1998-12-03,26
54515,6-3,180,,Baylor,WR,Tyquan Thornton,2000-08-07,24
54516,6-3,290,,Nebraska,G,Cam Jurgens,1999-08-21,25
54517,6-3,200,,Georgia,WR,George Pickens,2001-03-04,23
54518,6-3,213,,Cincinnati,WR,Alec Pierce,2000-05-02,24
54519,5-10,195,,Western Michigan,WR,Skyy Moore,2000-09-10,24
54520,6-3,245,,Colorado State,TE,Trey McBride,1999-11-22,25
54521,6-4,265,,Mississippi,DE,Sam Williams,1999-03-31,25
54522,6-5,310,,Central Michigan,G,Luke Goedeke,1998-11-21,26
54523,6-3,230,,Montana State,ILB,Troy Andersen,1999-04-23,25
54524,6-4,295,,Louisiana State,G,Ed Ingram,1999-02-11,25
54525,6-0,205,,Nebraska,CB,Cam Taylor-Britt,1999-10-15,25
54526,6-4,250,,Southern California,DE,Drake Jackson,2001-04-12,23
54527,6-1,210,,Cincinnati,FS,Bryan Cook,1999-09-07,25
54528,5-11,190,,Georgia,RB,James Cook,1999-09-25,25
54529,6-3,238,,Oklahoma,OLB,Nik Bonitto,1999-09-26,25
54530,6-6,300,,Kentucky,C,Luke Fortner,1998-05-15,26
54531,6-1,230,,Oklahoma,ILB,Brian Asamoah,2000-03-29,24
54532,6-4,325,,North Carolina,G,Joshua Ezeudu,1999-09-19,25
54533,6-2,200,,Mississippi State,CB,Martin Emerson,2000-09-27,24
54534,6-5,310,,Ohio State,T,Nicholas Petit-Frere,1999-09-15,25
54535,6-3,242,,Wyoming,ILB,Chad Muma,1999-08-18,25
54536,6-0,200,,Tennessee,WR,Velus Jones,1997-05-11,27
54537,6-7,319,,Washington State,T,Abraham Lucas,1998-10-25,26
54538,6-7,265,,Virginia,TE,Jelani Woods,1998-10-09,26
54540,6-2,232,,Alabama,ILB,Christian Harris,2001-01-16,23
54541,6-4,336,,Connecticut,DT,Travis Jones,1999-10-15,25
54542,6-7,305,,Central Michigan,T,Bernhard Raimann,1997-09-23,27
54543,6-7,270,,Alabama-Birmingham,DE,Alex Wright,2000-09-05,24
54545,6-4,250,,UCLA,TE,Greg Dulcich,2000-03-26,24
54546,6-2,170,,Louisiana State,CB,Cordale Flott,2001-08-24,23
54547,6-4,240,,Western Kentucky,OLB,DeAngelo Malone,1999-07-12,25
54548,6-0,225,,Georgia,ILB,Nakobe Dean,2000-12-13,24
54549,6-4,290,,Texas A&amp;M,DE,DeMarvin Leal,2000-07-01,24
54550,5-8,185,,Houston,CB,Marcus Jones,1998-10-22,26
54551,6-1,215,,Liberty,QB,Malik Willis,1999-05-25,25
54552,6-5,270,,San Diego State,OLB,Cameron Thomas,2000-07-01,24
54553,6-3,195,,South Alabama,WR,Jalen Tolbert,1999-02-27,25
54554,6-1,222,,Baylor,MLB,Terrel Bernard,1999-05-07,25
54555,6-3,285,,Memphis,G,Dylan Parham,1999-08-24,25
54556,6-2,210,,Arizona State,RB,Rachaad White,1999-01-12,25
54558,6-1,223,,Louisiana State,RB,Tyrion Davis-Price,2000-10-23,24
54560,6-4,290,,Florida,DT,Zach Carter,1999-04-07,25
54561,6-1,215,,Maryland,SS,Nick Cross,2001-09-10,23
54562,6-1,200,,Illinois,FS,Kerby Joseph,2000-11-14,24
54563,6-1,228,,Alabama,RB,Brian Robinson,1999-05-22,25
54564,6-2,205,,Purdue,WR,David Bell,2000-12-14,24
54565,6-5,240,,Cincinnati,OLB,Myjai Sanders,1998-07-12,26
54566,6-5,250,,Ohio State,TE,Jeremy Ruckert,2000-08-11,24
54567,6-2,230,,Georgia,ILB,Channing Tindall,2000-03-28,24
54568,6-2,261,,Wisconsin,OLB,Leo Chenal,2000-10-26,24
54570,6-2,199,,Southern Methodist,WR,Danny Gray,1999-04-01,25
54571,6-5,250,,Washington,TE,Cade Otton,1999-04-15,25
54572,5-10,215,,Florida,RB,Dameon Pierce,2000-02-19,24
54573,6-3,290,,Oklahoma,DT,Perrion Winfrey,2000-08-15,24
54574,6-1,198,,Cincinnati,CB,Coby Bryant,1999-03-29,25
54575,6-9,380,,Minnesota,T,Daniel Faalele,1999-11-09,25
54576,6-6,299,,Louisiana-Lafayette,T,Max Mitchell,1999-10-12,25
54577,6-6,255,,San Diego State,TE,Daniel Bellinger,2000-09-22,24
54578,6-0,191,,Louisiana-Lafayette,FS,Percy Butler,2000-05-05,24
54579,6-1,205,,Iowa,SS,Dane Belton,2000-12-07,24
54580,5-11,195,,Pittsburgh,CB,Damarri Mathis,1999-04-12,25
54581,6-5,285,,Iowa State,DE,Eyioma Uwazurike,1998-05-06,26
54582,6-5,270,,Texas A&amp;M,DE,Micheal Clemons,1997-08-21,27
54583,6-2,193,,Missouri,CB,Akayleb Evans,1999-06-22,25
54584,6-1,192,,Alabama,CB,Jalyn Armour-Davis,1999-09-03,25
54585,6-3,241,,Penn State,ILB,Brandon Smith,2001-04-12,23
54586,5-11,170,,Arizona State,CB,Jack Jones,1997-12-20,27
54587,6-0,215,,Georgia,RB,Zamir White,1999-09-18,25
54588,6-1,215,,Texas A&amp;M,RB,Isaiah Spiller,2001-08-09,23
54591,6-4,325,,Louisiana State,DT,Neil Farrell,1998-09-09,26
54592,5-11,205,,South Dakota State,RB,Pierre Strong,1998-12-10,26
54594,6-5,250,,Wisconsin,TE,Jake Ferguson,1999-01-18,25
54596,6-1,220,,Michigan,RB,Hassan Haskins,1999-11-26,25
54597,6-2,200,,Nevada,WR,Romeo Doubs,2000-04-13,24
54599,6-5,295,,Texas-San Antonio,G,Spencer Burford,2000-07-19,24
54600,6-3,197,,Fayetteville State,CB,Joshua Williams,1999-10-17,25
54601,6-7,310,,North Dakota State,G,Cordell Volson,1998-07-20,26
54602,6-1,220,,Western Kentucky,QB,Bailey Zappe,1999-04-26,25
54604,6-4,240,,Coastal Carolina,TE,Isaiah Likely,2000-04-18,24
54605,6-5,295,,Wake Forest,T,Zach Tom,1999-03-26,25
54606,5-9,180,,Houston,CB,Damarion Williams,1998-07-15,26
54607,5-11,175,,South Carolina State,CB,Cobie Durant,1998-02-09,26
54608,6-3,250,,Maryland,TE,Chigoziem Okonkwo,1999-09-08,25
54611,6-2,232,,Indiana,MLB,Micah McFadden,2000-01-03,24
54612,6-5,325,,Arizona State,DT,D.J. Davidson,1999-09-19,25
54613,6-0,190,,Boise State,WR,Khalil Shakir,2000-02-03,24
54614,6-6,240,,Nevada,TE,Cole Turner,2000-03-16,24
54615,6-4,310,,Stanford,DT,Thomas Booker,1999-11-11,25
54616,5-11,220,,Brigham Young,RB,Tyler Allgeier,2000-04-15,24
54618,6-4,205,,Texas-San Antonio,CB,Tariq Woolen,1999-05-02,25
54619,5-10,220,,Mississippi,RB,Snoop Conner,2000-08-01,24
54622,6-4,200,,Sam Houston State,CB,Zyon McCollum,1999-05-03,25
54624,6-5,298,,Missouri State,DT,Eric Johnson,1979-09-15,45
54625,6-4,320,,UCLA,DT,Otito Ogbonnia,2000-08-25,24
54627,5-10,170,,Samford,WR,Montrell Washington,1999-03-14,25
54628,5-11,191,,UCLA,WR,Kyle Philips,1999-06-17,25
54632,5-11,206,,Fresno State,CB,Daron Bland,1999-07-12,25
54633,6-7,310,,Southern Utah,T,Braxton Jones,1999-03-27,25
54635,6-6,259,,Oregon State,TE,Teagan Quitoriano,2000-03-15,24
54636,6-5,300,,Washington,C,Luke Wattenberg,1997-09-10,27
54637,5-10,187,,Toledo,CB,Samuel Womack,1999-07-07,25
54639,6-4,256,,"Miami, O.",DE,Dominique Robinson,1998-07-02,26
54640,6-3,290,,Tennessee,DT,Matthew Butler,1999-06-10,25
54641,6-3,239,,Louisiana State,ILB,Damone Clark,2000-06-28,24
54642,6-3,255,,Virginia Tech,TE,James Mitchell,1999-08-11,25
54643,6-6,320,,Arkansas,DT,John Ridgeway,1999-05-07,25
54644,6-4,270,,South Carolina,OLB,Kingsley Enagbare,2000-01-18,24
54646,6-1,235,,Kansas,OLB,Kyron Johnson,1998-07-24,26
54648,5-10,220,,South Carolina,RB,Kevin Harris,2000-11-17,24
54650,6-1,205,,Villanova,CB,Christian Benford,2000-09-21,24
54652,6-5,325,,Fordham,G,Nick Zakelj,1999-06-22,25
54653,5-11,225,,Oklahoma State,ILB,Malcolm Rodriguez,1999-03-29,25
54654,6-6,245,,Virginia Tech,OLB,Amare Barno,1999-04-26,25
54656,6-0,191,,Michigan State,WR,Jalen Nailor,1999-03-02,25
54660,6-4,325,,Georgia,G,Jamaree Salyer,2000-07-13,24
54663,6-4,221,,Southern Methodist,TE,Grant Calcaterra,1998-12-04,26
54665,6-5,292,,Northwest Missouri State,DE,Sam Roberts,1998-04-14,26
54666,6-0,215,,Southern California,RB,Keaontay Ingram,1999-10-26,25
54667,6-1,196,,Oklahoma,WR,Mike Woods,2000-03-19,24
54668,5-10,205,,Baylor,RB,Trestan Ebner,1999-01-02,25
54671,6-3,291,,Wisconsin,DE,Matt Henningsen,1999-07-09,25
54673,6-0,230,,Michigan State,TE,Connor Heyward,1999-01-22,25
54677,6-0,190,,Georgia,CB,Derion Kendrick,2000-08-24,24
54680,6-3,315,,Virginia Tech,C,Lecitus Smith,1998-07-13,26
54683,6-5,265,,Minnesota,TE,Ko Kieft,1998-01-20,26
54686,6-1,195,,Penn State,CB,Tariq Castro-Fields,1999-01-14,25
54687,6-0,190,,Arkansas,CB,Montaric Brown,1999-08-24,25
54688,6-5,272,,Oklahoma,DE,Isaiah Thomas,1998-12-03,26
54696,6-2,235,,Clemson,OLB,Baylon Spector,1998-10-20,26
54698,6-3,210,,Lenoir-Rhyne,WR,Dareke Young,1999-06-04,25
54702,6-0,176,,Arizona State,CB,Chase Lucas,1997-03-04,27
54703,6-6,315,,Ohio State,T,Thayer Munford,1999-09-18,25
54704,6-1,201,,Yale,FS,Rodney Thomas,1973-03-30,51
54705,6-0,201,,Oklahoma State,CB,Christian Holmes,1997-11-14,27
54708,6-3,204,,Washington State,CB,Jaylen Watson,1998-09-17,26
54709,6-4,200,,Valdosta State,CB,Christian Matthew,1996-10-26,28
54712,6-2,221,,Kansas State,QB,Skylar Thompson,1997-06-04,27
54716,5-11,215,,Rutgers,RB,Isiah Pacheco,1999-03-02,25
54717,6-4,260,,Coastal Carolina,DE,Jeff Gunter,1999-06-01,25
54718,5-10,195,,Kansas State,SS,Russ Yeast,1999-05-08,25
54721,6-3,242,,Penn State,OLB,Jesse Luketa,1999-01-15,25
54723,6-3,190,,Nebraska,WR,Samori Toure,1998-03-24,26
54725,6-3,230,,Purdue,RB,Zander Horvath,1998-12-10,26
54727,6-1,212,,Iowa State,QB,Brock Purdy,1999-12-27,25
54733,6-3,325,,Michigan,NT,Donovan Jeter,1998-12-07,26
54748,6-3,200,,Montana State,WR,Lance McCutcheon,1999-02-28,25
54750,6-2,275,,Florida State,OLB,Keir Thomas,1998-01-25,26
54758,6-4,250,,Norfolk State,OLB,De'Shaan Dixon,1998-12-16,26
54778,5-11,183,,Mississippi,CB,Jaylon Jones,2002-04-03,22
54781,6-2,232,,Wisconsin,ILB,Jack Sanborn,2000-07-29,24
54784,6-5,240,,California,TE,Jake Tonges,1999-07-08,25
54810,5-8,170,,Utah,WR,Britain Covey,1997-03-18,27
54827,6-3,250,,Framingham State,DE,Joshua Onujiogu,1998-03-03,26
54833,6-0,205,,Illinois,FS,Tony Adams,1950-03-09,74
54846,6-5,227,,Ohio,TE,Armani Rogers,1997-12-04,27
54850,5-10,200,,Georgia Tech,WR,Kyric McGowan,1999-11-01,25
54871,6-3,265,,Purdue,DE,DaMarcus Mitchell,1998-12-13,26
54905,5-8,225,,Oklahoma State,RB,Jaylen Warren,1998-11-01,26
54915,6-1,200,,West Florida,SS,D'Anthony Bell,1996-10-17,28
54931,6-2,223,,Idaho State,WR,Tanner Conner,1998-03-20,26
54936,5-9,187,,Texas A&amp;M-Commerce,CB,Kader Kohou,1998-11-28,26
54937,5-11,194,,Oregon,SS,Verone McKinley,1999-06-29,25
54938,6-0,185,,Mississippi,WR,Braylon Sanders,1999-01-21,25
54939,6-4,293,,Nebraska,DT,Ben Stille,1997-11-12,27
54948,6-3,379,,Kentucky,NT,Marquan McCall,1999-03-26,25
54949,6-3,230,,Fresno State,OLB,Arron Mosby,1999-04-13,25
54979,5-11,190,,UCLA,WR,Ethan Fernea,1998-03-02,26
55000,6-1,195,,Vanderbilt,CB,Allan George,1999-07-16,25
55014,5-9,194,,Virginia Tech,RB,Raheem Blackshear,1998-06-05,26
55016,6-4,260,,Syracuse,DE,Kingsley Jonathan,1998-04-28,26
55030,6-1,295,,Appalachian State,DT,Demetrius Taylor,1999-05-27,25
55032,6-3,260,,North Carolina,OLB,Tomon Fox,1998-03-16,26
55042,5-11,245,,Central Michigan,FB,Troy Hairston,1998-12-08,26
55043,6-1,230,,Illinois,OLB,Jake Hansen,1998-06-19,26
55045,6-1,296,,Notre Dame,DT,Kurt Hinish,1999-04-27,25
55071,5-10,180,,Texas Tech,WR,Kaylon Geiger,1997-11-01,27
55087,6-4,252,,Wake Forest,OLB,Luiji Vilain,1998-03-10,26
55104,6-2,195,,Missouri Western,CB,Sam Webb,1998-05-19,26
55105,6-1,220,,Wake Forest,OLB,Luke Masterson,1998-01-07,26
55112,6-3,186,,Oklahoma State,WR,Tay Martin,1997-12-14,27
55113,6-1,218,,Georgia Tech,RB,Jordan Mason,1999-05-24,25
55125,6-6,311,,Montana State,G,Lewis Kidd,1997-09-15,27
55133,6-0,180,,Weber State,WR,Rashid Shaheed,1998-08-31,26
55139,6-4,290,,Colorado State,DE,Stephen Jones,,0
55145,5-8,190,,Fresno State,RB,Ronnie Rivers,1999-01-31,25
55149,6-3,205,,Florida A&amp;M,FS,Markquese Bell,1999-01-06,25
55151,5-10,207,,Florida,RB,Malik Davis,1998-11-26,26
55157,6-4,245,,Indiana,TE,Peyton Hendershot,1999-04-23,25
55158,6-2,205,,Western Illinois,WR,Dennis Houston,1999-04-24,25
55168,6-1,195,,Ferris State,WR,Jared Bernhardt,1997-09-12,27
55169,5-11,190,,Arizona,WR,Stanley Berryhill,1998-06-09,26
55173,6-5,321,,Kansas State,DT,Timmy Horne,1997-10-25,27
55175,6-3,230,,Colorado,ILB,Nate Landman,1998-11-19,26
55181,5-11,190,,Rutgers,CB,Tre Avery,1997-02-26,27
55190,6-1,285,,Maryland,DE,Sam Okuayinonu,1998-05-01,26
55200,6-6,266,,Indiana,DT,Ryder Anderson,1998-10-15,26
55239,6-2,300,,Pennsylvania,DT,Prince Emili,1998-09-18,26
55240,6-1,185,,Buffalo,CB,Ja'Marcus Ingram,1997-09-02,27
55241,6-2,280,,Coastal Carolina,DT,C.J. Brewer,1997-11-22,27
